,ID,subtech_ID,Name,Description,tactics
218,,0.1,Local Account,The threat actors has accessed ntuser.dat and UserClass.dat on compromised hosts.,Discovery
219,,0.1,Domain Account,The threat actors has used the Softerra LDAP browser to browse documentation on service accounts.,Discovery
220,,0.1,Domain Account,The threat actors has used Metasploit’s the malware NTDSGRAB module to obtain a copy of the victim's Active Directory database.,Discovery
221,,0.1,Domain Account,The threat actors has used batch scripts to enumerate users on a victim domain controller.,Discovery
222,,0.1,Local Account,The threat actors has used net userfor account discovery.,Discovery
223,,0.1,Domain Account,The threat actors has has used net user /domand net user Administratorto enumerate domain accounts including administrator accounts.,Discovery
224,,0.1,Domain Account,The threat actors has used net user /domainto identify account information.,Discovery
225,,0.1,Local Account,The threat actors enumerated administrative users using the commands net localgroup administrators.,Discovery
226,,0.1,Local Account,"The threat actors has used a tool that can obtain info about local and global group users, power users, and administrators.",Discovery
227,,0.1,Cloud Account,The threat actors has conducted enumeration of Azure AD accounts.,Discovery
228,,0.1,Local Account,"The threat actors used the commands net localgroup,net user, and net groupto find accounts on the system.",Discovery
229,,0.1,Domain Account,"During the attack, the threat actors used PowerShell to discover domain accounts by exectuing `Get-ADUser` and `Get-ADGroupMember`.",Discovery
230,,0.1,Account Discovery,"During the attack, the threat actors obtained a list of users and their roles from an Exchange server using `Get-ManagementRoleAssignment`.",Discovery
231,,0.1,Domain Account,"During the attack, threat actors used the `net` command to retrieve information about domain accounts. ",Discovery
232,,0.1,Domain Account,"During the attack, the threat actors queried compromised victim's active directory servers to obtain the list of employees including administrator accounts.",Discovery
233,,0.1,Local Account,"During the attack, the threat actors used the `net user` command to gather account information.",Discovery
234,,0.1,Domain Account,"During the attack, the threat actors used the `dsquery` and `dsget` commands to get domain environment information and to query users in administrative groups.",Discovery
235,,0.001,Local Account,Adversaries may attempt to get a listing of local system accounts. This information can help adversaries determine which local accounts exist on a system to aid in follow-on behavior.,
236,,0.002,Domain Account,Adversaries may attempt to get a listing of domain accounts. This information can help adversaries determine which domain accounts exist to aid in follow-on behavior.,
237,,0.003,Email Account,Adversaries may attempt to get a listing of email addresses and accounts. Adversaries may try to dump Exchange address lists such as global address lists (GALs).,
238,,0.004,Cloud Account,"Adversaries may attempt to get a listing of cloud accounts. Cloud accounts are those created and configured by an organization for use by users, remote support, services, or for administration of resources within a cloud service provider or SaaS application.",
239,T1098,,Account Manipulation,"Adversaries may manipulate accounts to maintain access to victim systems. Account manipulation may consist of any action that preserves adversary access to a compromised account, such as modifying credentials or permission groups. These actions could also include account activity designed to subvert security policies, such as performing iterative password updates to bypass password duration policies and preserve the life of compromised credentials.",
240,,0.1,SSH Authorized Keys,The malware will create an ssh key if necessary with the ssh-keygen -t rsa -f $HOME/.ssh/id_rsa -Pcommand. the malware will upload a private key file to the server to remotely access the host without a password. ,Persistence
241,,0.1,SSH Authorized Keys,The malware has the ability to add the public key of its handlers to the authorized_keysfile to maintain persistence on an infected host.,Persistence
242,,0.1,Account Manipulation,"The malware has added a user named ""supportaccount"" to the Remote Desktop Users and Administrators groups.",Persistence
243,,0.1,Account Manipulation,The malware has added user accounts to local Admin groups.,Persistence
244,,0.1,Account Manipulation,The malware credential dumper has been extended to include Skeleton Key domain controller authentication bypass functionality. The LSADUMP::ChangeNTLMand LSADUMP::SetNTLMmodules can also manipulate the password hash of an account without knowing the clear text value.,Persistence
245,,0.1,Account Manipulation,The malware adds permissions and remote logins to all users.,Persistence
246,,0.1,SSH Authorized Keys,The malware creates a new key pair with ssh-keygenand drops the newly created user key in authorized_keysto enable remote login.,Persistence
247,,0.1,Device Registration,The malware can register a device to Azure AD.,Persistence
248,,0.1,SSH Authorized Keys,The threat actors has added RSA keys in authorized_keys.,Persistence
249,,0.1,Additional Email Delegate Permissions,The threat actors granted compromised email accounts read access to the email boxes of additional targeted accounts. The group then was able to authenticate to the intended victim's OWA (Outlook Web Access) portal and read hundreds of email communications for information on Middle East organizations. ,Persistence
250,,0.1,Account Manipulation,The threat actors has added a user named DefaultAccount to the Administrators and Remote Desktop Users groups.,Persistence
251,,0.1,Account Manipulation,The threat actors malware WhiskeyDelta-Two contains a function that attempts to rename the administrator’s account.,Persistence
252,,0.1,Additional Cloud Roles,The threat actors has added the global admin role to accounts they have created in the targeted organization's cloud instances.,Persistence
253,,0.1,Account Manipulation,The threat actors has added accounts to specific groups with net localgroup.,Persistence
254,,0.1,Account Manipulation,The threat actors has granted privileges to domain accounts.,Persistence
255,,0.1,SSH Authorized Keys,The threat actors has dropped an SSH-authorized key in the `/root/.ssh` folder in order to access a compromised server with SSH.,Persistence
256,,0.1,Account Manipulation,The threat actors has added newly created accounts to the administrators group to maintain elevated access.,Persistence
257,,0.1,Account Manipulation,The threat actors has added user accounts to the User and Admin groups. ,Persistence
258,,0.1,Account Manipulation,The threat actors has been known to add created accounts to local admin groups to maintain elevated access.,Persistence
259,,0.1,Device Registration,The threat actors has enrolled a device in MFA to an Azure AD environment following a successful password guessing attack against a dormant account.,Persistence
260,,0.1,Additional Email Delegate Permissions,The threat actors has used a compromised global administrator account in Azure AD to backdoor a service principal with `ApplicationImpersonation` rights to start collecting emails from targeted mailboxes.,Persistence
261,,0.1,Additional Email Delegate Permissions,The threat actors has used a Powershell cmdlet to grant the ApplicationImpersonationrole to a compromised account.,Persistence
262,,0.1,Device Registration,"During the attack, the threat actors registered devices in order to enable mailbox syncing via the `Set-CASMailbox` command.",Persistence
263,,0.1,Additional Email Delegate Permissions,"During the attack, the threat actors added their own devices as allowed IDs for active sync using `Set-CASMailbox`, allowing it to obtain copies of victim mailboxes. It also added additional permissions (such as Mail.Read and Mail.ReadWrite) to compromised Application or Service Principals.",Persistence
